"variable_uri","so_uri","date","value","so_name","rdf_type","experiment_uri","variable_name"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000007","2019-08-09T15:30:00.000+0200","oui (R14, R18)","PMC728.11nax_n17","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000017","2019-05-20T12:30:00.000+0200","non","1_PCC9432ax_n21","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2019-2","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000014","2019-08-06T12:00:00.000+0200","oui (R20, R23)","PMC728.11nax_n24","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000006","2019-07-15T16:30:00.000+0200","oui (R15, R13)","PCC9432ax_n16","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000010","2019-08-27T16:30:00.000+0200","oui (R23, R24) ","PMC728.11nax_n20","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000006","2019-08-06T12:00:00.000+0200","oui (R15, R13)","PCC9432ax_n16","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000018","2019-05-13T12:30:00.000+0200","non","1_PCC9432ax_n22","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2019-2","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000013","2019-08-05T12:00:00.000+0200","oui (R20, R24)","PMC728.11nax_n23","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000005","2019-07-30T12:30:00.000+0200","oui (R13,R16)","PCC9432ax_n15","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
"http://www.opensilex.org/weis/id/variables/v065","http://www.opensilex.org/weis/2020/o20000003","2019-07-11T17:30:00.000+0200","oui (R15, R16)","PCC9432ax_n13","http://www.opensilex.org/vocabulary/oeso-weis#Process","http://www.opensilex.org/weis/WS2017-1","Replication_/NA/_Oui(tub1, tub2)/non"
